benchmark_run_id,chunking_method,embedding_model,vector_database,index_type,retrieval_method,reranking_model,query_id,query,chunk_count,top_k,retrieved_ids,retrieved_scores,hit_at_1,hit_at_3,hit_at_5,hit_at_10,search_latency_ms,rerank_latency_ms,mode,notes
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,238,what are the wrap-up codes (genesys email workflow),227,10,34|211|94|31|208|65|35|212|42|219,0.3368|0.3368|0.2924|0.1889|0.1889|0.1786|0.1740|0.1740|0.1707|0.1707,1,1,1,1,22.5805,0.3554,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,239,how to proceed when the customer confirms the cxl (genesys email workflow),227,10,33|7|184|100|30|207|34|211|38|215,0.4177|0.3579|0.3579|0.3537|0.2836|0.2836|0.2816|0.2816|0.2807|0.2807,1,1,1,1,22.9033,0.3911,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,240,what to do when the email request is not clear (genesys email workflow),227,10,32|209|34|211|31|208|38|215|7|184,0.4313|0.4313|0.4214|0.4214|0.3765|0.3765|0.2726|0.2726|0.2714|0.2714,1,1,1,1,23.1568,0.3811,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,241,how to add/save canned responses as favourites (genesys email workflow),227,10,34|211|30|207|31|208|7|184|38|215,0.3871|0.3871|0.3075|0.3075|0.2807|0.2807|0.2728|0.2728|0.2486|0.2486,1,1,1,1,22.834,0.3609,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,242,what is the policy for internal recategorization(genesys email workflow),227,10,34|211|96|31|208|32|209|98|42|219,0.4124|0.4124|0.2850|0.2580|0.2580|0.2579|0.2579|0.1772|0.1660|0.1660,1,1,1,1,23.2602,0.4277,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,243,is the agent supposed to do a cold or warm transfer in genesys,227,10,164|135|43|220|174|175|136|173|66|161,0.4651|0.3997|0.3996|0.3996|0.3434|0.3220|0.2796|0.2787|0.2705|0.2293,1,1,1,1,22.5202,0.609,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,244,how are the breaks defined in genesys? is it time bound,227,10,109|124|164|10|187|13|190|66|173|158,0.3517|0.3408|0.3381|0.2585|0.2585|0.2581|0.2581|0.2575|0.2027|0.1965,1,1,1,1,24.0061,0.3647,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,245,how to send a new email from genesys,227,10,174|55|45|222|47|224|69|175|34|211,0.5182|0.4437|0.4205|0.4205|0.4168|0.4168|0.3460|0.3222|0.3209|0.3209,1,1,1,1,22.9255,0.4788,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,246,what is the target group for gordian to fulfill the bag and seats,227,10,77|158|149|164|29|206|7|184|38|215,0.2705|0.2614|0.2546|0.2512|0.2468|0.2468|0.1699|0.1699|0.1665|0.1665,1,1,1,1,23.1106,0.3617,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,247,what happens if gordian fails to fulfill the bag and seats,227,10,176|81|43|220|164|175|7|184|38|215,0.2451|0.2391|0.2338|0.2338|0.2334|0.2316|0.1984|0.1984|0.1665|0.1665,1,1,1,1,23.668,0.4392,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,248,what is hyperwallet,227,10,128|158|137|177|18|195|72|29|206|77,0.4656|0.4620|0.4569|0.4530|0.4287|0.4287|0.4069|0.4057|0.4057|0.4033,0,1,1,1,23.77,0.2618,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,249,does hyperwallet cost anything extra,227,10,49|226|26|203|14|191|92|17|194|66,0.1716|0.1716|0.1549|0.1549|0.0462|0.0462|0.0430|0.0371|0.0371|0.0340,1,1,1,1,23.2124,0.3186,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,250,what kind of reimbursements will we disburse through hyperwallet,227,10,163|125|87|151|150|26|203|160|49|226,0.2561|0.2326|0.1766|0.1643|0.1615|0.1595|0.1595|0.1520|0.1468|0.1468,1,1,1,1,23.4885,0.3742,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,251,what happens after the customer receives the email from hyperwallet,227,10,31|208|33|210|34|211|94|65|69|35,0.4368|0.4368|0.2741|0.2741|0.1988|0.1988|0.1924|0.1786|0.1786|0.1740,1,1,1,1,24.5871,0.4494,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,252,when a customer asks why they have not received their refund yet after submitting details on the hyperwallet link,227,10,6|183|76|32|209|54|58|95|79|93,0.2523|0.2523|0.2434|0.2366|0.2366|0.1796|0.1777|0.1777|0.1743|0.1248,1,1,1,1,23.9822,0.43,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,253,does the hyperwallet link expire,227,10,106|7|184|119|25|202|134|166|51|68,0.2035|0.1903|0.1903|0.1865|0.1815|0.1815|0.1782|0.0306|0.0303|0.0265,1,1,1,1,25.1084,0.3221,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,254,how long will it take for the customer to know if the payment has failed,227,10,134|66|176|81|43|61|7|184|126|142,0.4035|0.3720|0.3118|0.2945|0.2924|0.2417|0.2356|0.2356|0.2293|0.1600,1,1,1,1,24.0313,0.4484,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,255,will we see any message in the refund tab in edvin regarding hyperwallet status or any info that would show us that the refund is to be processed via hyperwallet,227,10,77|122|93|91|56|74|48|225|124|52,0.3674|0.3341|0.3324|0.3210|0.3187|0.3175|0.2857|0.2857|0.2479|0.2125,1,1,1,1,24.1144,0.7036,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,256,which errands should fl agents use for calls related to the refund process via hyperwallet,227,10,47|224|54|71|45|222|86|56|93|51,0.2908|0.2908|0.2507|0.2480|0.2386|0.2386|0.1940|0.1882|0.1343|0.1339,0,1,1,1,24.7263,0.4885,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,257,"how should fl inform back office if customers contact stating that although the payment seems to be successful, they still have not received the money",227,10,126|107|111|47|224|66|146|176|75|140,0.2954|0.2395|0.1908|0.1649|0.1649|0.1645|0.1585|0.1495|0.1178|0.1048,1,1,1,1,24.0856,0.5182,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,258,can customers access the hyperwallet faqs on our website,227,10,55|22|199|16|193|78|152|6|183|32,0.3016|0.2880|0.2880|0.2812|0.2812|0.1906|0.1883|0.1838|0.1838|0.1778,1,1,1,1,24.2533,0.4142,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,259,will hyperwallet send emails only in english,227,10,27|102|161|131|91|48|225|31|208|124,0.2792|0.2032|0.1890|0.1873|0.1863|0.1857|0.1857|0.1821|0.1821|0.1814,0,1,1,1,23.3674,0.4488,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,260,can the customer submit a different phone number during claim payment than what was used during the original booking,227,10,33|210|6|183|175|25|202|53|16|193,0.3359|0.3359|0.2212|0.2212|0.1795|0.1759|0.1759|0.1407|0.1322|0.1322,0,1,1,1,23.4649,0.5866,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,261,will customers be able to amend the name on the claims payment page,227,10,32|209|46|223|6|183|111|126|142|81,0.3131|0.3131|0.2946|0.2946|0.2857|0.2857|0.2830|0.2453|0.2400|0.2279,1,1,1,1,23.512,0.3853,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,262,what are the fl agent actions,227,10,86|89|49|226|3|180|1|29|206|176,0.4984|0.2596|0.2533|0.2533|0.2532|0.2532|0.2447|0.0719|0.0719|0.0621,1,1,1,1,27.0541,0.4325,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,263,"what are the service charges for rebooking, name change, add infant and new tickets",227,10,132|49|226|40|217|39|216|41|218|165,0.3094|0.2133|0.2133|0.1768|0.1768|0.1555|0.1555|0.1396|0.1396|0.1316,0,1,1,1,23.6946,0.3629,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,264,what are the different scenarios with no service fees,227,10,49|226|48|225|23|200|44|221|26|203,0.4839|0.4839|0.4445|0.4445|0.3834|0.3834|0.3276|0.3276|0.2073|0.2073,1,1,1,1,24.4355,0.3636,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,265,step by step flow for voluntary changes for tripstack ba,227,10,49|226|166|84|127|102|1|178|40|217,0.2700|0.2700|0.2192|0.2000|0.1889|0.1674|0.1559|0.1559|0.0574|0.0574,1,1,1,1,22.9331,0.3159,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,266,step by step flow for voluntary changes for tripstack sq,227,10,49|226|166|84|51|1|178|127|82|102,0.2754|0.2754|0.2124|0.2100|0.1741|0.1738|0.1738|0.1718|0.1637|0.1635,1,1,1,1,23.6718,0.318,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,267,why is wfrf not working,227,10,128|177|158|137|67|18|195|14|191|109,0.3578|0.3458|0.3323|0.3281|0.3089|0.3050|0.3050|0.2994|0.2994|0.2974,1,1,1,1,23.9627,0.2824,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,268,sabre pricing when ticket upgrade,227,10,165|141|79|147|112|131|137|162|51|105,0.4311|0.4278|0.4183|0.4007|0.3902|0.2391|0.2240|0.2207|0.2206|0.2181,1,1,1,1,23.5672,0.3694,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,269,sabre pricing when destination change,227,10,160|41|218|39|216|165|40|217|141|79,0.3696|0.2474|0.2474|0.2433|0.2433|0.2367|0.2358|0.2358|0.2345|0.2321,1,1,1,1,23.6839,0.2618,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,270,sabre pricing when stop over,227,10,130|141|140|167|115|79|99|35|212|100,0.2265|0.2048|0.2005|0.1995|0.1971|0.1944|0.0468|0.0453|0.0453|0.0420,1,1,1,1,23.5173,0.3322,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,271,what is pricing unit,227,10,108|110|104|115|140|160|128|165|137|177,0.7901|0.7652|0.6984|0.5234|0.5103|0.4984|0.3022|0.2981|0.2968|0.2944,1,1,1,1,23.0685,0.3947,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,272,what is pricing unit,227,10,108|110|104|115|140|160|128|165|137|177,0.7901|0.7652|0.6984|0.5234|0.5103|0.4984|0.3022|0.2981|0.2968|0.2944,1,1,1,1,24.0872,0.4011,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,273,what products affect cancellation,227,10,69|55|68|72|87|61|90|81|86|113,0.3112|0.2958|0.2918|0.2873|0.2854|0.2821|0.2611|0.2606|0.2562|0.1003,0,0,0,0,23.8595,0.3204,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,274,how to login and locate the reviews for reclame aqui,227,10,142|100|38|215|30|207|22|199|45|222,0.1943|0.1915|0.1906|0.1906|0.1823|0.1823|0.1782|0.1782|0.1730|0.1730,1,1,1,1,23.8547,0.3354,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,275,cancel with waiver,227,10,113|120|122|66|92|60|68|61|82|83,0.4228|0.3816|0.3587|0.3538|0.0906|0.0782|0.0749|0.0603|0.0552|0.0487,1,1,1,1,23.7694,0.2906,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,276,cancel with waiver,227,10,113|120|122|66|92|60|68|61|82|83,0.4228|0.3816|0.3587|0.3538|0.0906|0.0782|0.0749|0.0603|0.0552|0.0487,1,1,1,1,23.8637,0.3201,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,277,step by step check fare rules and cancel,227,10,120|113|63|117|102|57|84|98|162|166,0.6649|0.5862|0.5709|0.5535|0.4534|0.4470|0.3694|0.3421|0.2106|0.2082,1,1,1,1,23.2941,0.3361,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,278,step by step check fare rules and cancel,227,10,120|113|63|117|102|57|84|98|162|166,0.6649|0.5862|0.5709|0.5535|0.4534|0.4470|0.3694|0.3421|0.2106|0.2082,1,1,1,1,23.4575,0.3481,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,279,how to reach out to customer service team of aerohub,227,10,43|220|174|7|184|110|38|215|30|207,0.4123|0.4123|0.4118|0.3560|0.3560|0.3123|0.2431|0.2431|0.2424|0.2424,1,1,1,1,22.4922,0.4552,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,280,how ryanair pnrs sold through letsfly,227,10,45|222|90|95|50|227|6|183|134|163,0.1644|0.1644|0.1579|0.0501|0.0467|0.0467|0.0393|0.0393|0.0379|0.0376,1,1,1,1,23.5874,0.3409,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,281,how to claim a refund due to gdpr/dupe,227,10,173|91|136|174|47|142|38|215|30|207,0.4384|0.3394|0.3310|0.3295|0.3244|0.2495|0.2431|0.2431|0.2424|0.2424,0,0,0,1,24.728,0.4537,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,282,how to request for involuntary full or partially refund,227,10,43|220|175|174|52|93|126|7|184|79,0.3649|0.3649|0.3638|0.2805|0.2192|0.2067|0.1817|0.1787|0.1787|0.1779,1,1,1,1,22.9923,0.5343,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,283,how to retrieve a pnr,227,10,174|173|175|144|134|164|136|135|7|184,0.6285|0.6065|0.6040|0.4668|0.4552|0.4432|0.4411|0.4285|0.2842|0.2842,1,1,1,1,23.5052,0.4175,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,284,how to check booking status and pnr history,227,10,175|91|7|184|174|173|134|144|142|38,0.5571|0.4171|0.3754|0.3754|0.3286|0.3180|0.3152|0.2362|0.2100|0.2057,1,1,1,1,22.5764,0.5392,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,285,what are the tips and tricks for currencies,227,10,134|105|28|205|62|118|42|219|68|66,0.0489|0.0393|0.0370|0.0370|0.0356|0.0339|0.0333|0.0333|0.0306|0.0293,0,0,0,0,23.0327,0.2827,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,286,what are the tips and tricks for letter changes,227,10,126|108|29|206|167|173|22|199|28|205,0.0462|0.0415|0.0374|0.0374|0.0371|0.0361|0.0359|0.0359|0.0320|0.0320,0,0,0,0,23.4711,0.2586,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,287,what are the tips and tricks for abbreviation,227,10,33|210|68|69|15|192|35|212|58|55,0.0699|0.0699|0.0612|0.0556|0.0544|0.0544|0.0523|0.0523|0.0485|0.0479,0,0,0,1,23.1464,0.3657,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,288,how to create an auto-receive field,227,10,173|43|220|33|210|142|7|184|144|38,0.2983|0.2968|0.2968|0.2926|0.2926|0.2100|0.1986|0.1986|0.1908|0.1906,0,0,0,1,24.1852,0.4059,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,289,how to add seating if the seat map does not load graphically due to it issues,227,10,135|173|134|38|215|142|7|184|91|144,0.3270|0.2318|0.2208|0.2184|0.2184|0.2132|0.1969|0.1969|0.1793|0.1691,1,1,1,1,24.6448,0.4539,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,290,how to add seating,227,10,47|224|50|227|38|215|7|184|144|142,0.5453|0.5453|0.5407|0.5407|0.3708|0.3708|0.3550|0.3550|0.3445|0.3333,0,0,0,1,23.7555,0.318,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,291,how to add osi and ssr,227,10,50|227|7|184|38|215|30|207|144|142,0.4335|0.4335|0.2970|0.2970|0.2918|0.2918|0.2880|0.2880|0.2566|0.2554,0,0,0,1,23.801,0.2509,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,292,what is the command to add a general remark,227,10,135|144|164|44|221|148|158|77|7|184,0.5039|0.4118|0.4044|0.3869|0.3869|0.3836|0.3194|0.2972|0.2137|0.2137,0,1,1,1,23.2888,0.3967,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,293,what is the command to edit the booking class of a segment after adding it,227,10,164|135|160|110|163|128|7|184|149|142,0.4601|0.3733|0.3691|0.3602|0.3414|0.2544|0.2356|0.2356|0.2189|0.1696,1,1,1,1,23.0451,0.5016,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,294,what is the command to edit the booking class of a segment after adding it,227,10,164|135|160|110|163|128|7|184|149|142,0.4601|0.3733|0.3691|0.3602|0.3414|0.2544|0.2356|0.2356|0.2189|0.1696,1,1,1,1,23.261,0.4508,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,295,how to register errand paths for trustpilot,227,10,38|215|30|207|45|222|144|47|224|7,0.2358|0.2358|0.2327|0.2327|0.2267|0.2267|0.2195|0.2165|0.2165|0.2160,1,1,1,1,23.0368,0.3503,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,296,how to handle reviews on trustpilot,227,10,55|50|227|56|91|32|209|9|186|30,0.3698|0.3646|0.3646|0.3580|0.3548|0.3495|0.3495|0.3495|0.3495|0.2214,1,1,1,1,24.5269,0.2976,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,297,how to tag a review on trustpilot,227,10,55|174|32|209|144|136|135|164|7|184,0.4446|0.4423|0.4370|0.4370|0.3400|0.3391|0.3378|0.3305|0.2352|0.2352,1,1,1,1,24.5422,0.4842,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,298,how to login onto trustpilot,227,10,38|215|7|184|30|207|142|45|222|110,0.2794|0.2794|0.2708|0.2708|0.2508|0.2508|0.2462|0.2394|0.2394|0.2391,0,0,0,1,23.0285,0.3363,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,299,will the customer be eligible to retain the full or partial ticket amount,227,10,77|81|126|111|17|194|174|142|38|215,0.4617|0.3661|0.3461|0.3264|0.3243|0.3243|0.3128|0.2672|0.2486|0.2486,1,1,1,1,24.0102,0.5297,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,300,if the customer wants a refund afterward? is it possible,227,10,164|43|220|81|57|175|74|93|77|79,0.4850|0.4572|0.4572|0.4549|0.4051|0.3403|0.3153|0.2877|0.2586|0.2475,1,1,1,1,24.2841,0.4916,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,301,is there a document that provides the steps we should follow in the ac connex,227,10,161|44|221|149|137|40|217|164|122|109,0.3075|0.2943|0.2943|0.2811|0.2782|0.2418|0.2418|0.2375|0.2171|0.1913,1,1,1,1,23.3491,0.3854,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,302,how to add baggage,227,10,47|224|7|184|38|215|30|207|144|91,0.5246|0.5246|0.3550|0.3550|0.3495|0.3495|0.3309|0.3309|0.3284|0.3133,1,1,1,1,25.4029,0.3641,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,303,how to add seating,227,10,47|224|50|227|38|215|7|184|144|142,0.5453|0.5453|0.5407|0.5407|0.3708|0.3708|0.3550|0.3550|0.3445|0.3333,1,1,1,1,25.6064,0.4835,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_03,entity_heuristic_w4,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,304,how to add frequent flyer number,227,10,142|38|215|7|184|111|126|70|30|207,0.2749|0.2688|0.2688|0.2641|0.2641|0.2442|0.2439|0.2415|0.2214|0.2214,1,1,1,1,23.5911,0.2597,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
